Zip,Lat,Lon
6215KE,50.8448069090909,5.64585107272727
6215KG,50.844911492,5.646670464
6215KH,50.8450181961538,5.64748976923077
6215KJ,50.8451526259259,5.64830739629629
6215KK,50.8454804565217,5.64884535869565
6215KL,50.8453517249999,5.64994764583333
6215KM,50.8441596833333,5.64813709
6215KN,50.843495125,5.6438196
6215PH,50.843969865,5.652396875
6215PJ,50.844110615,5.6524911
6215PK,50.8442870166666,5.65261219
6215PL,50.8441310826086,5.65233663043478
6215PM,50.8439453,5.65188943846153
6215PN,50.8440019679999,5.651681172
6215PP,50.8433074959999,5.65087704
6215PR,50.84333983,5.65105775
6215PS,50.8435244399999,5.6511517
6215PT,50.843349747826,5.65089790869565
6215PV,50.8431364192307,5.65048140384615
6215PW,50.843180692,5.650262412
6215PX,50.8425513392857,5.64968378125
6215PZ,50.8423786181818,5.64926245454545
6215RA,50.8382552791666,5.64721513333333
6215RB,50.8384690636363,5.64698227272727
6215RE,50.8384067999999,5.64838836666666
6215RG,50.8388160999999,5.64982565263157
6215RH,50.8383843722222,5.64945184999999
6215RJ,50.8379520789473,5.64903400526315
6215RK,50.8379663259259,5.6479458037037
6215RL,50.8376217555555,5.64733982777777
6215RM,50.8378151066666,5.64974578666666
6215RN,50.8373330111111,5.64850261851851
6215RP,50.83822205,5.649886405
6215RR,50.837372025,5.6476936
6215RS,50.83743968,5.65021536
6215RT,50.8384486548387,5.65131845591398
6215RV,50.8375967608695,5.65062796956521
6215RW,50.8369102062499,5.6489762125
6215RX,50.837524136,5.649917856
6215RZ,50.8369902434782,5.64821422608695
6215SC,50.837239368,5.65072776799999
6215SE,50.8366525925925,5.64905043703703
6215SG,50.8370263142857,5.64726945714285
6215SH,50.8370556939393,5.64636124545454
6215SJ,50.836450965625,5.64744873749999
6215SL,50.8421399359999,5.65194635199999
6215SM,50.8418870916666,5.65170274166666
6215SN,50.841485268421,5.65130824210526
6215SP,50.8413004555555,5.65113262777777
6215SR,50.840886404,5.65073502
6215ST,50.8406334125,5.6504921125
6215SV,50.8400417405405,5.64998157027027
6215SX,50.8426693090909,5.65305676213341
6215SZ,50.8409953098039,5.65191659411764
6215TA,50.8404300444444,5.65230632222222
6215TB,50.8413286249999,5.65275895
6215TC,50.84049965,5.65196275
6215TD,50.842002225,5.652941675
6215TE,50.8419312607143,5.65381653928571
6215TG,50.84239486,5.65373254999999
6215TH,50.8425123875,5.65411257916666
6215TJ,50.8427457576923,5.65438285
6215TK,50.842869275862,5.65474124482758
6215TL,50.8420578681818,5.65529283636363
6215TM,50.8423012833333,5.65508855
6215TN,50.8415719492063,5.65580306349206
6215TP,50.8419193277777,5.65581310555555
6215TR,50.8429528787878,5.65518518484848
6215TS,50.8429879310344,5.65556419310344
6215TT,50.8411886618421,5.65711205478845
6215TV,50.8393848526315,5.6533699368421
6215TW,50.8413994320754,5.65675600943396
6215TX,50.8398526076923,5.6533250076923
6215TZ,50.8390761324324,5.65248659459459
6215VE,50.8408163142857,5.65343208571428
6215VG,50.8381440461538,5.6536046076923
6215VH,50.8401523555555,5.65303717777777
6215VJ,50.84026535,5.65274168888888
6215VK,50.8395693324324,5.65133873108108
6215VL,50.8381436571428,5.65474668214285
6215VM,50.8385949571428,5.65354388928571
6215VN,50.8386874888888,5.65437546111111
6215VP,50.8393709857142,5.65430192857142
6215VR,50.83948725,5.65400022142857
6215VS,50.83905658125,5.65494627499999
6215VT,50.83917239375,5.6546464375
6215VV,50.83883865,5.65568740714285
6215VW,50.8389551285714,5.65538297142857
6215VX,50.8387111818181,5.65609582727272
6215VZ,50.83965460625,5.65529025625
6215XA,50.8402855260869,5.65651649130434
6215XB,50.8406053056603,5.65716436603773
6215XC,50.8410153928571,5.65776489285714
6215XD,50.8407438888888,5.65637491666666
6215XG,50.840326716,5.658100648
6215XH,50.8394421687499,5.65802971874999
6215XJ,50.8399109875,5.65845393749999
6215XK,50.8388717363636,5.65811104545454
6215XL,50.8393175,5.65850399166666
6215XM,50.83898285,5.6591951875
6215XN,50.8385675545454,5.65813346363636
6215XP,50.8387394375,5.65958118333333
6215XR,50.8383382249999,5.65853333214285
6215XS,50.8378611,5.65754059583333
6215XT,50.8376633833333,5.65680043333333
6215XV,50.8402573454545,5.65897485454545
6215XW,50.8396668697674,5.6599016744186
6215XX,50.839264805,5.66057192
6216AB,50.85350115,5.65825682777777
6216AC,50.8539417823529,5.6569214
6216AD,50.8544704384615,5.65531282307692
6216AE,50.85400770625,5.657921775
6216AG,50.854356559375,5.65686460625
6216AH,50.8547042968749,5.6558063875
6216AJ,50.8540406761904,5.65503236190476
6216AK,50.8537702,5.65447457777777
6216AL,50.8530692058823,5.6562968
6216AM,50.8533002636363,5.65507770909091
6216AN,50.8538117631578,5.65592836842105
6216AP,50.8537552933333,5.65541945333333
6216AR,50.85358170625,5.65681434375
6216AS,50.853535376923,5.65635083846153
6216AT,50.8533016958333,5.65774825833333
6216AV,50.8532393833333,5.65935453333333
6216AW,50.85337195,5.66057895555555
6216AX,50.8535427333333,5.65965372777777
6216AZ,50.8528186919999,5.659761464
6216BA,50.85271922,5.66050991
6216BB,50.852469715,5.66095808
6216BC,50.8524883611111,5.65749871666666
6216BD,50.8526528611111,5.6565392
6216BE,50.8528455708333,5.65541864166666
6216BG,50.8531088374999,5.654147425
6216BH,50.851816296875,5.659245878125
6216BJ,50.85233762,5.65882073142857
6216BK,50.85164653,5.66031939
6216BL,50.8520211159999,5.660145944
6216BM,50.8499892357142,5.65958941785714
6216BN,50.8506921578947,5.6598708
6216BR,50.8502489365384,5.66800207307692
6216BS,50.8512974433333,5.66735546333333
6216BT,50.851792255,5.66685315
6216BV,50.8520129125,5.66617349375
6216BW,50.853230425,5.66313251875
6216BX,50.8491081571428,5.66877059285714
6216BZ,50.8491196461538,5.66720848461538
6216CA,50.8501983,5.66895088571428
6216CB,50.8500565499999,5.66868683571428
6216CC,50.8499067571428,5.66841237142857
6216CD,50.8489324692307,5.66555115384615
6216CH,50.8497576712121,5.6667015082272
6216CJ,50.8498756347826,5.66684853043478
6216CK,50.8498482444444,5.66633603333333
6216CL,50.8495395714285,5.66522912
6216CP,50.8523226111111,5.66027083333333
6216CR,50.850930065,5.665117445
6216CS,50.8497654833333,5.6647049
6216CT,50.84962045,5.66490873333333
6216CV,50.8493470533333,5.66485341
6216EA,50.84680842,5.66490585571692
6216EC,50.8457239851851,5.65945847777777
6216ED,50.8454318214285,5.65876269285714
6216EG,50.8476056490196,5.66960180588235
6216EM,50.8480228195652,5.66522474130435
6216EN,50.8473577151515,5.66587199545454
6216EP,50.8477108303571,5.6644778375
6216ER,50.8466968923077,5.66754736923076
6216ES,50.8459997529411,5.66786937647058
6216ET,50.8480368285714,5.66665724107142
6216EV,50.8468765642857,5.66638448571428
6216NS,50.8439556533333,5.65623854
6216NT,50.8427637133333,5.65727790666666
6216NV,50.8442154666666,5.65546016666666
6216NW,50.8435699375,5.6560417
6216NX,50.8431041571428,5.65649471428571
6216NZ,50.8424373833333,5.65718160833333
6216PC,50.84457215,5.6559559
6216PD,50.8423899851852,5.65839458518518
6216PE,50.8430967466666,5.65912136333333
6216PG,50.8430856928571,5.65853722857142
6216PH,50.8441851555555,5.65883077037037
6216PJ,50.8440105171428,5.65973793142857
6216PK,50.8430426695651,5.66072542717391
6216PL,50.8439220791666,5.661319825
6216PM,50.8439757875,5.6605439
6216PN,50.8449909666666,5.659947075
6216PP,50.8447647842105,5.66156667368421
6216PR,50.8434343647058,5.65785005882353
6216PS,50.8445236882352,5.65963692352941
6216PT,50.844477525,5.6640848
6216PV,50.8446849611111,5.66396982777777
6216PW,50.8449425333333,5.663485
6216PX,50.84530015625,5.66313535
6216PZ,50.8450232937499,5.6629830875
6216RA,50.8453988818181,5.66218572727272
6216RB,50.8456792999999,5.661386625
6216RC,50.8453839625,5.66165270624999
6216RD,50.8443867708333,5.6623733375
6216RE,50.8459985296296,5.6623990074074
6216RG,50.8467547999999,5.66314101666666
6216RH,50.8463370670731,5.66116143658536
6216RJ,50.8472739363636,5.66316198484848
6216RK,50.8471920791666,5.66346019583333
6216RL,50.8462002958333,5.66431632916666
6216RM,50.8456773375,5.66488461666666
6216RN,50.8452365125,5.66527921666666
6216RP,50.844902825,5.66529004999999
6216RR,50.8454023888888,5.66453791111111
6216RS,50.8463736583333,5.66348203333333
6216RT,50.8469947391304,5.66266466086956
6216RV,50.84789546,5.66144846
6216RW,50.8468936062499,5.66219354375
6216RX,50.8457521076923,5.66329458846153
6216RZ,50.8474629444444,5.66109192222222
6216SB,50.8482913772727,5.66037544090909
6216SC,50.8474923133333,5.66033515333333
6216SE,50.8473880538461,5.65998155384615
6216SG,50.847182575,5.65645542499999
6216SH,50.8478030053571,5.65686149107143
6216SJ,50.84686634,5.65861983
6216SK,50.8473584,5.65773942857142
6216SL,50.8468140545454,5.65736675454545
6216SM,50.8461477083333,5.6583232125
6216SN,50.8457407916666,5.65718723333333
6216SP,50.8454033428571,5.65630906428571
6216SR,50.8461003903225,5.6571770032258
6216ST,50.8462540588235,5.65677850588235
6216SV,50.8482383481481,5.66244657777777
6216SW,50.8467080875,5.65797218749999
6216SX,50.848093295,5.66082318999999
6216SZ,50.8465353222222,5.65542922222222
6216TA,50.8472085041666,5.65541568333333
6216TB,50.84682798,5.65517952
6216TC,50.845192225,5.655392825
6216TD,50.8447244357142,5.65648216785714
6216TE,50.84618695,5.65477041111111
6216TG,50.843443436,5.657256724
6216TH,50.8460355260869,5.65434800869565
6216TJ,50.8464803675,5.6533807975
6216TK,50.8457344666666,5.65405822222222
6216TL,50.8454395555555,5.65435121666666
6216TM,50.8450424214285,5.65474258571428
6216TN,50.8469875045454,5.65375284545454
6216TP,50.8476723333333,5.65390113333333
6216TR,50.849319944,5.658009916
6216TS,50.8487872842105,5.65425351578947
6216VA,50.8507430368421,5.6588639
6216VB,50.8512679266666,5.65939117999999
6216VC,50.8527204625,5.65886037
6216VD,50.8499528,5.65838306
6216VG,50.8530285448275,5.65811181724138
6216VH,50.8513379826087,5.6571997173913
6216VJ,50.8501398839999,5.657755668
6216VK,50.850011472,5.657167032
6216VL,50.849433868421,5.6563498368421
6216VM,50.84917531,5.65444355499999
6216VN,50.8494483333333,5.6552078
6216VP,50.8500728124999,5.65613744687499
6216VR,50.8498109318181,5.65524370454545
6216VS,50.8498149687499,5.654263859375
6216VT,50.8495007461538,5.65337838076923
6216VV,50.8505419416666,5.65691733333333
6216VW,50.8502987599999,5.6550806
6216VX,50.8500401904761,5.65329298095238
6216VZ,50.8505089263158,5.65380303157894
6216XB,50.8522343153846,5.65519961538461
6216XC,50.8521272666666,5.65465876666666
6216XD,50.8509638416666,5.654489375
6216XE,50.8508201055555,5.65362355
6216XG,50.8511692555555,5.65360726666666
6216XH,50.8515134444444,5.65363225555555
6216XJ,50.8518772952381,5.65362831904761
6216XK,50.8525202083333,5.653975175
6216XL,50.8521945416666,5.65588515416666
6216XM,50.8520276958333,5.65686228749999
6216XN,50.8521912842105,5.65390918421052
6216XP,50.8540361571428,5.65412403571428
6216XR,50.8522259916666,5.65300440833333
6216XS,50.8499723947368,5.65273949473684
6217AB,50.8571431928571,5.66028769285714
6217AC,50.85763719375,5.658798575
6217AD,50.8567217290322,5.660255
6217AE,50.857038318421,5.65931326315789
6217AG,50.8574232933333,5.65815917777777
6217AH,50.8608618928571,5.66167650714285
6217AJ,50.8588221913043,5.65808251304347
6217AK,50.8589317736842,5.65883136315789
6217AL,50.85818901875,5.6581631125
6217AM,50.8578139130434,5.65929286521739
6217AN,50.8580144956521,5.65954365217391
6217AP,50.8583067090909,5.65972361818181
6217AR,50.8585236439999,5.660036296
6217AS,50.8574160608695,5.66094820434782
6217AT,50.8579916318181,5.66129073181818
6217AV,50.8587506649999,5.66026171
6217AW,50.8594406055555,5.65945008888889
6217BA,50.8602183041666,5.6609573125
6217BB,50.8593341166666,5.6621525875
6217BC,50.858670525,5.662992275
6217BD,50.8599539424242,5.65993967575757
6217BE,50.8597604958333,5.66081089583333
6217BG,50.8591562344827,5.66126670689655
6217BH,50.85884685,5.66166586071428
6217BJ,50.8584412833333,5.66252552083333
6217BK,50.8603788722222,5.66217203333333
6217BL,50.8605946894736,5.66197458421052
6217BM,50.8599555642857,5.66261081428571
6217BN,50.8601403937499,5.6623861125
6217BP,50.8594385166666,5.66309280833333
6217BR,50.8597131571428,5.66280222142857
6217BS,50.8591343136363,5.66338184090909
6217BT,50.8601156473684,5.66352637368421
6217BV,50.8572567833333,5.66244062222222
6217BW,50.8566880041666,5.66188031666666
6217BX,50.8570012304347,5.66159212608695
6217CA,50.8563529037037,5.66237191111111
6217CB,50.8571348999999,5.66448333333333
6217CC,50.8564018,5.66348021111111
6217CD,50.85667844,5.6630421290909
6217CE,50.8581951380952,5.66406739047619
6217CG,50.8557228636363,5.66192171818181
6217CP,50.8602746782608,5.67098916956521
6217CR,50.8596702610389,5.66931567272727
6217CS,50.8593185565217,5.66753223043478
6217CT,50.8607219962962,5.67047171851852
6217CV,50.8605117743589,5.66960104615384
6217CW,50.8602922399999,5.66875820399999
6217CX,50.8609575333333,5.66627742222222
6217CZ,50.859755625,5.66722733653846
6217EE,50.8607476214285,5.66720935
6217EG,50.8608755444444,5.66687688888889
6217EH,50.8609285866666,5.66799218
6217EJ,50.8609675333333,5.66763718333333
6217EK,50.8601231947368,5.66809915263157
6217EL,50.8611349538461,5.66897968461538
6217EM,50.8610882642857,5.66845929285714
6217EN,50.861355816129,5.66962019677419
6217EP,50.8613502249999,5.66768155
6217ER,50.8619419473684,5.66940182105263
6217ES,50.8615356368421,5.66728066842105
6217ET,50.8619337833333,5.6709885375
6217EV,50.8610951111111,5.67105538518518
6217EW,50.861582925,5.670318525
6217EZ,50.8625293812499,5.67122623125
6217GA,50.8622259105263,5.66929569473684
6217GB,50.8618314190476,5.66722626190476
6217GD,50.862511645,5.67418091
6217GE,50.86169969,5.67560137
6217GG,50.8618787346153,5.67295408846153
6217GH,50.8615123,5.67266358
6217GJ,50.86225905,5.67393051875
6217GK,50.8615491157894,5.67516517368421
6217GL,50.8617751958333,5.6742342375
6217GM,50.861766625,5.673592625
6217GN,50.8613905499999,5.67398916666666
6217GP,50.8526223688888,5.67108161777777
6217GR,50.8541638624999,5.6710228125
6217GS,50.8547302875,5.6711878625
6217GT,50.8555132464285,5.67130477857143
6217GV,50.857014932,5.671437624
6217GW,50.858979664,5.671560092
6217GX,50.8608394249999,5.67166951388888
6217GZ,50.8623910958333,5.67177159583333
6217HA,50.8528374958333,5.67167912083333
6217HB,50.8571548368421,5.67198094736842
6217HC,50.8596538095238,5.67210797142857
6217HD,50.8622364076923,5.67228908846153
6217HE,50.8555127578947,5.67063009473684
6217HG,50.8549186529411,5.67025268823529
6217HH,50.8551369266666,5.67039254
6217HJ,50.8544444304347,5.67033844782608
6217HK,50.85389836,5.67041344666666
6217HL,50.8532541263157,5.67046478421052
6217HM,50.8534707125,5.6704297
6217HN,50.8540619631578,5.66968660526315
6217HP,50.8541336647058,5.66902710588235
6217HR,50.85333315,5.66929968
6217HS,50.8535412722222,5.66930377222222
6217HT,50.85416966,5.66817459
6217HV,50.855205228125,5.66899501875
6217HW,50.8543200055555,5.66800901111111
6217HX,50.8538819466666,5.66857512
6217HZ,50.8538749666666,5.66714766666666
6217JA,50.855586485,5.668732915
6217JB,50.8546469764705,5.66763311764705
6217JD,50.8520788315789,5.67022102631578
6217JE,50.8529850903846,5.66829509038461
6217JG,50.85264752,5.66990449333333
6217JH,50.8532032157894,5.66865234736842
6217JJ,50.8514294894736,5.6705236368421
6217JK,50.8518982,5.66972366111111
6217JL,50.8501431977528,5.67129813707865
6217JM,50.8503070086956,5.67238924927536
6217JN,50.8508157971428,5.67179168285714
6217JP,50.8515861555555,5.67157963333333
6217JR,50.849738005,5.6714115
6217JS,50.84940831,5.671923525
6217JT,50.850284955,5.67057168
6217JV,50.850643465,5.67001625499999
6217JW,50.852072796,5.66852751599999
6217JX,50.8524172366666,5.66789702666666
6217JZ,50.8529062472222,5.66722991388889
6217KA,50.8493673222222,5.67575044888889
6217KB,50.8492406851851,5.67419513703703
6217KC,50.8491780705882,5.67260268823529
6217KD,50.8538517523076,5.68281232923076
6217KE,50.8528338133333,5.68167727333333
6217KG,50.852097875,5.680598465
6217KH,50.8510618,5.67911369444444
6217KJ,50.8504608033333,5.67824264666666
6217KK,50.8514362125,5.67519543749999
6217KL,50.8505507923076,5.6768097576923
6217KM,50.8511075599999,5.67513881142857
6217KN,50.85017325,5.676194875
6217KP,50.8507200923077,5.67485086923077
6217KR,50.8503493363636,5.67502125454545
6217KS,50.8497796359999,5.676023936
6217KT,50.8499735966666,5.67469431333333
6217KV,50.8499579285714,5.67446745714285
6217KW,50.850244847826,5.67353155652173
6217KX,50.8495982499999,5.67367445384615
6217KZ,50.85013425,5.673309525
6217LA,50.8507205206896,5.67374279310344
6217LB,50.85110244,5.67384990499999
6217LC,50.8511492875,5.674515515625
6217LD,50.851365625641,5.6728358025641
6217LE,50.851243605,5.67247473
6217LG,50.8520027642857,5.67241152857142
6217LH,50.8516427461538,5.67259163846153
6217LJ,50.8520193,5.67205343125
6217LK,50.8527125249999,5.67287495833333
6217LL,50.8533715133333,5.67340522
6217LM,50.8522237083333,5.67325270833333
6217LN,50.8527915159999,5.672685196
6217LP,50.8536498230769,5.67302263461538
6217LR,50.8515169285714,5.67351400357142
6217LS,50.851742076923,5.6732487076923
6217LT,50.8519018392156,5.67533879607843
6217LV,50.8523285428571,5.67494755714285
6217LW,50.8553906380952,5.6739320047619
6217LX,50.85362088,5.674416365
6217LZ,50.8527197959999,5.673968764
6217NB,50.855065165,5.67568057
6217NC,50.8549881565217,5.67504420869565
6217ND,50.8557233349999,5.67545007
6217NE,50.8546653649999,5.675863355
6217NH,50.85651475,5.672982825
6217NK,50.8571998392857,5.67265237142857
6217NN,50.8579015206896,5.67345888965517
6217NP,50.8595090818181,5.67263109090909
6217NR,50.8586499625,5.672718675
6217NS,50.8574297647058,5.67320934705882
6217NV,50.8578918142857,5.67490082380952
6217NW,50.8570170857142,5.67404645714285
6217NX,50.8580924695652,5.67455666086956
6217NZ,50.8579397958333,5.67402907499999
6217PA,50.85882293125,5.674154078125
6217PB,50.859689075,5.67552821666666
6217PH,50.86052975,5.67403810666666
6217PJ,50.860476975,5.67240936666666
6217PK,50.8609285041666,5.6742509625
6217PX,50.8537654833333,5.67535463333333
6217RA,50.8542592495867,5.66564803636363
6217VE,50.8565455072727,5.66924846363636
6217VG,50.8553698499999,5.66473723181818
6217VH,50.8553668137254,5.66323537254902
6217VJ,50.8558297333333,5.66236675
6217VK,50.8557245619047,5.66354287619047
6217VL,50.8561421277777,5.66395358888888
6217VM,50.8565088444444,5.66468308888888
6217VN,50.8563586555555,5.664315525
6217VP,50.8567706249999,5.66509191666666
6217VR,50.8570477083333,5.66548781666666
6217VT,50.8557027896551,5.66451023103448
6217VW,50.8585223,5.66774337142857
6217VX,50.8580970222222,5.66795295555555
6217VZ,50.8573965227272,5.66846758181818
6217XC,50.858557990909,5.66867989090909
6217XD,50.8571893071428,5.66955850714285
6217XE,50.8585139904762,5.66834947619047
6217XG,50.8571194928571,5.66923694285714
6217XH,50.8592150461538,5.66930223076923
6217XJ,50.858703590909,5.66912849545454
6217XK,50.8572913071428,5.66995481428571
6217XL,50.8577699166666,5.67012954999999
6217XM,50.858048655,5.670093055
6217XN,50.8584461142857,5.67001057142857
6217XP,50.858802534375,5.66993535625
6217XS,50.8599075565217,5.67104425652173
6217XT,50.8592979666666,5.67095101111111
6217XV,50.8585813357142,5.67086074285714
6217XW,50.8571740363636,5.67075684545454
6217XZ,50.8559887090909,5.67026351818181
6218AA,50.8625547827586,5.66721671609195
6218AG,50.8598915349999,5.656079115
6218AH,50.8603095166666,5.65592403333333
6218AJ,50.8606321592592,5.65670335925926
6218AK,50.8625361875,5.65593975833333
6218AL,50.8621319374999,5.6563202125
6218AM,50.8617892291666,5.6568664875
6218AN,50.8612937593749,5.657133596875
6218AP,50.8609410055555,5.65767171666666
6218AR,50.8607621833333,5.65800890833333
6218AS,50.86145211,5.65633542
6218AT,50.8613109404761,5.65537937857142
6218AV,50.8637583879999,5.655187752
6218AW,50.858895808108,5.65618324054054
6218AX,50.8590444956521,5.65644368260869
6218AZ,50.863974685,5.65457361249999
6218BC,50.8639049523809,5.65621852380952
6218BE,50.8666576999999,5.65734864166666
6218BK,50.8642128357142,5.65724867857142
6218BP,50.8644124722222,5.6569437
6218BR,50.8644126545454,5.65694769999999
6218BS,50.8637882571428,5.65769011428571
6218BT,50.8639802214285,5.65750237142857
6218BV,50.863446375,5.65804745833333
6218BW,50.8628771849999,5.658632515
6218BX,50.862381435,5.65914611
6218BZ,50.86188638,5.65966148999999
6218CB,50.8633612911764,5.65642522941176
6218CC,50.8631369869565,5.65701758913043
6218CD,50.86288868,5.65773911714285
6218CE,50.8622385972222,5.65759969722222
6218CG,50.8620260695652,5.65818633260869
6218CH,50.8618512583333,5.65881346944444
6218CJ,50.8611965599999,5.65867955428571
6218CK,50.8609974521739,5.65924287173913
6218CM,50.8622004615384,5.66226042307692
6218CN,50.8623711272727,5.66191024545454
6218CP,50.86146613,5.66009062
6218CR,50.86334809,5.65932503
6218CS,50.8631248999999,5.65916358749999
6218CT,50.8621282687499,5.66020220625
6218CV,50.8635219894736,5.66018723157894
6218CW,50.8643106083333,5.65877173333333
6218CX,50.864550675,5.659220025
6218CZ,50.8647905083333,5.65967015
6218DA,50.8615688133333,5.66255425333333
6218EA,50.8650325416666,5.660111175
6218EB,50.8643849083333,5.66031372499999
6218EC,50.8640444958333,5.66067231666666
6218ED,50.8636123791666,5.66112186249999
6218EE,50.8629749863636,5.66116083636363
6218EG,50.8625574545454,5.66139029090909
6218EH,50.8629275076923,5.66198936923076
6218EJ,50.86191876875,5.66272440625
6218EK,50.8621263125,5.663351875
6218EL,50.8646577444444,5.66102052777777
6218EM,50.8629759210526,5.66270542631579
6218EN,50.8634990272373,5.66306132840467
6218EP,50.864551342,5.66196586
6218ER,50.8677571523809,5.65778678345804
6218ES,50.8674350035714,5.65925759285714
6218ET,50.8669632791666,5.65969629166666
6218EV,50.8666205862068,5.66126826551724
6218EW,50.8663721466666,5.66050959666666
6218EX,50.8665559428571,5.66000971428571
6218GA,50.8674274,5.65986637692307
6218GB,50.8653825260869,5.66263293043478
6218GC,50.8638681062499,5.66554618749999
6218GD,50.8636976823529,5.66526068823529
6218GE,50.8642569999999,5.66611384666666
6218GG,50.8640770944444,5.66591991666666
6218GH,50.864344325,5.66632118749999
6218GJ,50.8647377833333,5.66463323333333
6218GK,50.8643972055555,5.66344581111111
6218GL,50.86531329375,5.663925875
6218GM,50.86575403125,5.66326240625
6218GN,50.8662132875,5.6626324375
6218GP,50.8665767375,5.6621072375
6218GR,50.8623225636363,5.66463345454545
6218GT,50.8662074380952,5.66411399523809
6218GV,50.868000916,5.66037584
6218GW,50.8674975541666,5.6614026625
6218GX,50.8668014291666,5.6628177875
6218GZ,50.864672665,5.66616651999999
6218HA,50.8683016166666,5.65964672083333
6218HB,50.8684454875,5.65938915
6218HC,50.8686135764705,5.66094492352941
6218HD,50.8682885941176,5.66162349411764
6218HE,50.8680170272727,5.66222602727272
6218HG,50.8639121095238,5.66886037142857
6218HH,50.8642083571428,5.66857217142857
6218HJ,50.8644551402985,5.66772281641791
6218HK,50.8640289333333,5.66974553333333
6218HL,50.8661461306122,5.6655561877551
6218HM,50.868775475,5.66131955
6218HN,50.8644575571428,5.66950186190476
6218HP,50.8663261714285,5.66607184285714
6218HS,50.8649838136363,5.67099435454545
6218HT,50.8651221388888,5.67070737777777
6218HW,50.8648745571428,5.67191993333333
6218NA,50.8772955571428,5.67255705714285
6218NB,50.8789631333333,5.67184371666666
6218NC,50.8703177,5.66977069999999
6218ND,50.86965875,5.6689102
6218NE,50.8700474375,5.6692643125
6218RB,50.8613190666666,5.65182857333333
6218RC,50.8610956578947,5.65114411052631
6218RD,50.8608877869565,5.65046457391304
6218RE,50.8606561807692,5.64980713461538
6218RG,50.8604117928571,5.64915182499999
6218RH,50.8602515923077,5.64859033076923
6218RJ,50.85896035,5.6440013
6218RK,50.862690255,5.64632562
6218RL,50.8629266666666,5.64698873333333
6218RM,50.863160155,5.647656835
6218RN,50.863074775,5.64958885
6218RP,50.863570567647,5.64898188235294
6218RR,50.86270567,5.64865017
6218RS,50.8621664181818,5.64715059545454
6218RT,50.8625832874999,5.64765178749999
6218RV,50.8625142090909,5.64971405454545
6218RW,50.8617452772727,5.64764962272727
6218RX,50.8626665045454,5.64939826363636
6218RZ,50.8619165304347,5.64735991304348
6218SB,50.862669875,5.65345022499999
6218SC,50.8629262371428,5.65359763714285
6218SE,50.8604205666666,5.64673724952531
6218SG,50.8623496166666,5.64589511666666
6218SH,50.8619686227272,5.64575471363636
6218SJ,50.8623760412698,5.65091466190476
6218SK,50.8631054789473,5.65200695789473
6218SL,50.8622572681818,5.64996362727272
6218SM,50.861359097093,5.64835764341467
6218SN,50.8601244958333,5.65507571666666
6218SP,50.8606675291666,5.65451075833333
6218SR,50.8612007928571,5.65320683571428
6218ST,50.8600391,5.65440546666666
6218SV,50.8610711416666,5.65409478333333
6218SW,50.8616065714285,5.65331545714285
6218SX,50.8618470249999,5.65385903333333
6218SZ,50.862067325,5.654390275
6218TA,50.8622962785714,5.65494152142857
6218TB,50.8629708833333,5.65557319444444
6218TC,50.8631014833333,5.65077872499999
6218TD,50.8633753722222,5.65178698333333
6218TE,50.8635163722222,5.65147057777777
6218TG,50.8637584111111,5.65122147222222
6218TH,50.8638946555555,5.65088715
6218TJ,50.8641538055555,5.65062441111111
6218TK,50.86432223125,5.6503685375
6218TL,50.8642224392857,5.64897344642857
6218VA,50.8652328857142,5.65227277142857
6218VB,50.86652314375,5.65476019375
6218VC,50.8632173285714,5.65335762857142
6218VD,50.8652206333333,5.65628908888888
6218VG,50.8646704375,5.65644985625
6218VH,50.8633007977777,5.65439984666666
6218VJ,50.8641686319999,5.651940824
6218VK,50.8648025449999,5.653243095
6218VL,50.8648536666666,5.65338739166666
6218VM,50.8654642333333,5.65353160555555
6218VN,50.8647045222222,5.65432173888889
6218VP,50.8649404,5.653553625
6218VR,50.8656697777777,5.65421114999999
6218VS,50.8648739666666,5.65503993333333
6218VT,50.8652248291666,5.6542480625
6218VV,50.8658066578947,5.65462792105263
6218VW,50.8646237367347,5.65585641428571
6218VX,50.8655412647058,5.65211895588235
6218VZ,50.8662847083333,5.6523578
6218WB,50.8651399208333,5.64926985416666
6218WC,50.8650653869565,5.64929457826087
6218WD,50.8642481095238,5.64710428095238
6218WE,50.864126825,5.64721719
6218WG,50.8635774652173,5.64510275652173
6218WH,50.8634553599999,5.64519242
6218XA,50.8660829916666,5.65187235833333
6218XB,50.8658791583333,5.65138194166666
6218XC,50.8658423714285,5.65081597142857
6218XD,50.8668312428571,5.65358494285714
6218XG,50.8666889833333,5.65325074166666
6218XX,50.8670188625,5.6538404
6218XZ,50.86708115,5.65341319999999
6219AA,50.8626355642857,5.68818954761904
6219AB,50.860847217647,5.6892198
6219AC,50.867032990909,5.68542714291968
6219AD,50.8612312399999,5.69107924
6219AE,50.8606117277777,5.69013697777777
6219AG,50.86166105,5.69117604999999
6219AH,50.8614347,5.69079138749999
6219AJ,50.8614213727272,5.69005835454545
6219AK,50.8626114,5.69225146666666
6219AL,50.8608350666666,5.68968055555555
6219AM,50.8612539,5.69036805555555
6219AN,50.8611445133333,5.68993160666666
6219AP,50.8618203772727,5.68957919090909
6219AR,50.8619368129629,5.68935099444444
6219AS,50.8617881285714,5.68941842857142
6219AT,50.8621136611111,5.69036585
6219AV,50.8623338416666,5.68970251666666
